SampleID,ImageName,LatitudeDD,LongitudeDD,DepthInMeters,ObservationDate,SurveyID,Locality,ScientificName,Presence,IndividualCount
DSC-15553_2333,DSC-15553,26.2046,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15558_2296,DSC-15558,26.2046,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15567_2238,DSC-15567,26.2045,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15571_2245,DSC-15571,26.2045,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15573_2247,DSC-15573,26.2045,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15583_2160,DSC-15583,26.2046,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15587_2168,DSC-15587,26.2046,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15601_2192,DSC-15601,26.2046,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15607_2202,DSC-15607,26.2046,-84.7283,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15624_2214,DSC-15624,26.2047,-84.7283,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15625_2078,DSC-15625,26.2047,-84.7283,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15640_2120,DSC-15640,26.2046,-84.7283,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15641_2122,DSC-15641,26.2046,-84.7283,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15645_2022,DSC-15645,26.2046,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15662_1146,DSC-15662,26.2122,-84.7143,345,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15690_1153,DSC-15690,26.2119,-84.7141,373,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15696_1154,DSC-15696,26.2119,-84.7142,448,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15716_2004,DSC-15716,26.2117,-84.7140,454,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15808_1990,DSC-15808,26.2099,-84.7128,427,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15813_1123,DSC-15813,26.2098,-84.7127,426,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15817_1993,DSC-15817,26.2098,-84.7126,427,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15818_2044,DSC-15818,26.2097,-84.7126,427,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15927_1870,DSC-15927,26.2084,-84.7120,432,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15944_1855,DSC-15944,26.2084,-84.7121,432,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-15952_1881,DSC-15952,26.2084,-84.7121,432,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-16028_1885,DSC-16028,26.2076,-84.7110,428,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-16031_1891,DSC-16031,26.2075,-84.7110,429,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-16072_1828,DSC-16072,26.2071,-84.7107,431,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-16107_1177,DSC-16107,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-16132_1179,DSC-16132,26.2067,-84.7108,433,8/19/2017,NF-1708,Many Mounds,Porifera,1,1
DSC-16239_1675,DSC-16239,25.6715,-84.5879,570,8/20/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-16241_1670,DSC-16241,25.6714,-84.5878,569,8/20/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-16288_1709,DSC-16288,25.6708,-84.5850,576,8/20/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-16298_1706,DSC-16298,25.6706,-84.5844,574,8/20/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-16392_1987,DSC-16392,25.6700,-84.5841,516,8/20/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-16450_2311,DSC-16450,25.6688,-84.5839,515,8/20/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-16508_1610,DSC-16508,25.6668,-84.5834,507,8/20/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-16545_1615,DSC-16545,26.7631,-84.8655,541,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-16708_1662,DSC-16708,26.7707,-84.8650,520,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-16765_2411,DSC-16765,26.7726,-84.8668,542,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-16785_2421,DSC-16785,26.7727,-84.8668,543,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-16839_1512,DSC-16839,26.7747,-84.8673,548,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-16855_1548,DSC-16855,26.7753,-84.8673,549,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-16937_1513,DSC-16937,26.7792,-84.8694,553,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-16941_1442,DSC-16941,26.7793,-84.8696,559,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-17035_2601,DSC-17035,26.7817,-84.8736,630,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-17210_2790,DSC-17210,26.7844,-84.8777,668,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-17242_2800,DSC-17242,26.7854,-84.8785,665,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-17258_2849,DSC-17258,26.7859,-84.8787,677,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-17265_2852,DSC-17265,26.7861,-84.8789,672,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-17321_924,DSC-17321,26.7872,-84.8795,692,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-17338_934,DSC-17338,26.7873,-84.8795,689,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-17370_2820,DSC-17370,26.7875,-84.8796,683,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-17528_2835,DSC-17528,26.7889,-84.8807,679,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-17530_2774,DSC-17530,26.7889,-84.8807,679,8/22/2017,NF-1708,North Wall,Porifera,1,1
DSC-17622_874,DSC-17622,25.6535,-84.5597,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17632_865,DSC-17632,25.6531,-84.5594,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17635_2723,DSC-17635,25.6531,-84.5593,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17642_864,DSC-17642,25.6530,-84.5589,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17671_620,DSC-17671,25.6532,-84.5577,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17676_645,DSC-17676,25.6532,-84.5575,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17684_579,DSC-17684,25.6531,-84.5573,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17744_603,DSC-17744,25.6523,-84.5564,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17791_676,DSC-17791,25.6522,-84.5564,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17796_573,DSC-17796,25.6523,-84.5564,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17859_2703,DSC-17859,25.6508,-84.5556,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17862_2704,DSC-17862,25.6507,-84.5555,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17886_2706,DSC-17886,25.6499,-84.5551,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17887_653,DSC-17887,25.6499,-84.5551,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17909_2698,DSC-17909,25.6497,-84.5550,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17913_2709,DSC-17913,25.6495,-84.5549,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17914_2710,DSC-17914,25.6495,-84.5549,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17917_661,DSC-17917,25.6494,-84.5548,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-17923_668,DSC-17923,25.6490,-84.5547,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18005_537,DSC-18005,25.6460,-84.5543,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18081_506,DSC-18081,25.6431,-84.5531,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18113_501,DSC-18113,25.6420,-84.5529,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18131_2737,DSC-18131,25.6414,-84.5526,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18189_610,DSC-18189,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18193_577,DSC-18193,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18194_635,DSC-18194,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18195_2760,DSC-18195,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18206_632,DSC-18206,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18207_612,DSC-18207,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18227_722,DSC-18227,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18237_2761,DSC-18237,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18274_716,DSC-18274,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18279_713,DSC-18279,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18291_2775,DSC-18291,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18304_2771,DSC-18304,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-18359_2753,DSC-18359,25.6408,-84.5524,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,1
DSC-11100_1215,DSC-11100,26.4851,-84.7847,453,8/13/2017,NF-1708,Long Mound North,Porifera,1,2
DSC-11222_1754,DSC-11222,26.4829,-84.7838,461,8/13/2017,NF-1708,Long Mound North,Porifera,1,2
DSC-11264_1766,DSC-11264,26.4822,-84.7839,414,8/13/2017,NF-1708,Long Mound North,Porifera,1,2
DSC-11317_1775,DSC-11317,26.4812,-84.7840,415,8/13/2017,NF-1708,Long Mound North,Porifera,1,2
DSC-11324_1773,DSC-11324,26.4812,-84.7837,418,8/13/2017,NF-1708,Long Mound North,Porifera,1,2
DSC-11339_1779,DSC-11339,26.4812,-84.7835,415,8/13/2017,NF-1708,Long Mound North,Porifera,1,2
DSC-11455_1037,DSC-11455,26.4002,-84.7659,413,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11541_1099,DSC-11541,26.3994,-84.7670,413,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11581_1077,DSC-11581,26.3989,-84.7658,414,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11602_1952,DSC-11602,26.3986,-84.7647,409,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11604_1850,DSC-11604,26.3986,-84.7647,410,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11631_3234,DSC-11631,26.3980,-84.7637,414,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11747_1946,DSC-11747,26.3966,-84.7647,442,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11757_1590,DSC-11757,26.3964,-84.7646,441,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11762_1588,DSC-11762,26.3963,-84.7641,437,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11803_1958,DSC-11803,26.3935,-84.7602,422,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11825_1439,DSC-11825,26.3922,-84.7599,434,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11857_1410,DSC-11857,26.3908,-84.7598,429,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11919_1387,DSC-11919,26.3888,-84.7585,427,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11979_1420,DSC-11979,26.3935,-84.7602,426,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-11983_1413,DSC-11983,26.3935,-84.7602,424,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-12019_1813,DSC-12019,26.3926,-84.7599,437,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-12045_1971,DSC-12045,26.3916,-84.7598,430,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-12057_2037,DSC-12057,26.3913,-84.7599,427,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-12059_1948,DSC-12059,26.3913,-84.7599,428,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-12100_1934,DSC-12100,26.3908,-84.7595,428,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-12116_1930,DSC-12116,26.3909,-84.7591,432,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-12117_702,DSC-12117,26.3909,-84.7591,432,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-12126_689,DSC-12126,26.3907,-84.7589,428,8/14/2017,NF-1708,Long Mound South,Porifera,1,2
DSC-12301_276,DSC-12301,26.3203,-84.7422,421,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12313_281,DSC-12313,26.3213,-84.7411,420,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12319_292,DSC-12319,26.3212,-84.7409,420,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12325_295,DSC-12325,26.3212,-84.7410,420,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12400_560,DSC-12400,26.3204,-84.7416,420,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12408_566,DSC-12408,26.3205,-84.7418,419,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12411_491,DSC-12411,26.3204,-84.7417,419,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12431_336,DSC-12431,26.3204,-84.7418,419,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12472_433,DSC-12472,26.3204,-84.7419,419,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12486_450,DSC-12486,26.3204,-84.7419,418,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12494_199,DSC-12494,26.3203,-84.7419,418,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12514_102,DSC-12514,26.3202,-84.7419,417,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12515_100,DSC-12515,26.3202,-84.7418,418,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12529_82,DSC-12529,26.3203,-84.7421,416,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12564_61,DSC-12564,26.3201,-84.7422,418,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12572_55,DSC-12572,26.3199,-84.7421,419,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12573_52,DSC-12573,26.3200,-84.7423,419,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12578_41,DSC-12578,26.3200,-84.7424,420,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12604_208,DSC-12604,26.3196,-84.7423,423,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12610_240,DSC-12610,26.3196,-84.7425,422,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12636_821,DSC-12636,26.3194,-84.7422,420,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12640_818,DSC-12640,26.3193,-84.7422,419,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12712_112,DSC-12712,26.3193,-84.7425,425,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12756_147,DSC-12756,26.3189,-84.7426,435,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12784_2989,DSC-12784,26.3189,-84.7425,435,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12831_861,DSC-12831,26.3189,-84.7425,424,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12903_795,DSC-12903,26.3187,-84.7425,420,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12942_776,DSC-12942,26.3186,-84.7420,419,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12948_768,DSC-12948,26.3185,-84.7418,418,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-12954_868,DSC-12954,26.3185,-84.7417,418,8/15/2017,NF-1708,North Reed Site,Porifera,1,2
DSC-13199_3017,DSC-13199,26.3171,-84.7566,533,8/15/2017,NF-1708,North Reed Site (deep),Porifera,1,2
DSC-13201_3021,DSC-13201,26.3171,-84.7567,533,8/15/2017,NF-1708,North Reed Site (deep),Porifera,1,2
DSC-13892_2909,DSC-13892,26.1842,-84.7034,435,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-13898_2871,DSC-13898,26.1841,-84.7034,436,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-13913_424,DSC-13913,26.1839,-84.7035,435,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-13914_400,DSC-13914,26.1838,-84.7035,434,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-13942_257,DSC-13942,26.1835,-84.7036,433,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-13962_263,DSC-13962,26.1836,-84.7035,437,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-14052_246,DSC-14052,26.1829,-84.7037,433,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-14067_253,DSC-14067,26.1829,-84.7037,439,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-14080_2959,DSC-14080,26.1826,-84.7038,438,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-14086_2956,DSC-14086,26.1825,-84.7038,436,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-14087_2954,DSC-14087,26.1825,-84.7038,437,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-14088_1951,DSC-14088,26.1825,-84.7038,436,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-14098_2919,DSC-14098,26.1824,-84.7039,439,8/16/2017,NF-1708,Many Mounds (deep),Porifera,1,2
DSC-14212_3140,DSC-14212,26.3364,-84.7604,515,8/17/2017,NF-1708,North Reed Site (deep),Porifera,1,2
DSC-14396_3150,DSC-14396,26.3378,-84.7593,503,8/18/2017,NF-1708,North Reed Site (deep),Porifera,1,2
DSC-14440_2293,DSC-14440,26.3378,-84.7593,503,8/18/2017,NF-1708,North Reed Site (deep),Porifera,1,2
DSC-14458_3205,DSC-14458,26.3378,-84.7593,503,8/18/2017,NF-1708,North Reed Site (deep),Porifera,1,2
DSC-14759_2631,DSC-14759,26.3378,-84.7593,503,8/18/2017,NF-1708,North Reed Site (deep),Porifera,1,2
DSC-14768_2636,DSC-14768,26.3378,-84.7593,503,8/18/2017,NF-1708,North Reed Site (deep),Porifera,1,2
DSC-14882_2683,DSC-14882,26.3378,-84.7593,503,8/18/2017,NF-1708,North Reed Site (deep),Porifera,1,2
DSC-14958_2667,DSC-14958,26.3378,-84.7593,503,8/18/2017,NF-1708,North Reed Site (deep),Porifera,1,2
DSC-15140_2425,DSC-15140,26.3378,-84.7593,481,8/18/2017,NF-1708,North Reed Site (deep),Porifera,1,2
DSC-15151_2429,DSC-15151,26.3378,-84.7593,481,8/18/2017,NF-1708,North Reed Site (deep),Porifera,1,2
DSC-15283_2544,DSC-15283,26.2074,-84.7259,0,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15289_2560,DSC-15289,26.2074,-84.7258,0,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15292_2563,DSC-15292,26.2072,-84.7259,495,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15298_2522,DSC-15298,26.2071,-84.7259,498,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15453_1266,DSC-15453,26.2052,-84.7269,505,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15474_1203,DSC-15474,26.2051,-84.7269,501,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15515_2267,DSC-15515,26.2047,-84.7282,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15539_1861,DSC-15539,26.2046,-84.7283,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15562_2257,DSC-15562,26.2045,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15568_2240,DSC-15568,26.2045,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15578_2235,DSC-15578,26.2045,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15584_2163,DSC-15584,26.2046,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15597_2149,DSC-15597,26.2046,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15599_2189,DSC-15599,26.2046,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15608_2204,DSC-15608,26.2046,-84.7283,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15609_2207,DSC-15609,26.2046,-84.7283,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15612_2087,DSC-15612,26.2046,-84.7283,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15619_2092,DSC-15619,26.2047,-84.7283,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15627_2131,DSC-15627,26.2047,-84.7283,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15635_2031,DSC-15635,26.2047,-84.7282,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15638_2116,DSC-15638,26.2047,-84.7283,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15644_2062,DSC-15644,26.2046,-84.7284,496,8/18/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15718_1163,DSC-15718,26.2116,-84.7140,453,8/19/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15773_1143,DSC-15773,26.2107,-84.7133,442,8/19/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15947_1878,DSC-15947,26.2084,-84.7121,432,8/19/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-15948_1879,DSC-15948,26.2084,-84.7121,432,8/19/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-16030_1843,DSC-16030,26.2075,-84.7110,429,8/19/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-16106_1688,DSC-16106,26.2071,-84.7108,439,8/19/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-16137_1684,DSC-16137,26.2065,-84.7108,425,8/19/2017,NF-1708,Many Mounds,Porifera,1,2
DSC-16272_1717,DSC-16272,25.6710,-84.5860,573,8/20/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-16396_2069,DSC-16396,25.6698,-84.5840,515,8/20/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-16404_2133,DSC-16404,25.6698,-84.5841,515,8/20/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-16407_1898,DSC-16407,25.6698,-84.5840,515,8/20/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-16435_1893,DSC-16435,25.6694,-84.5840,512,8/20/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-16758_2219,DSC-16758,26.7724,-84.8667,542,8/22/2017,NF-1708,North Wall,Porifera,1,2
DSC-17226_2784,DSC-17226,26.7852,-84.8781,668,8/22/2017,NF-1708,North Wall,Porifera,1,2
DSC-17232_2789,DSC-17232,26.7854,-84.8783,668,8/22/2017,NF-1708,North Wall,Porifera,1,2
DSC-17233_2778,DSC-17233,26.7854,-84.8784,668,8/22/2017,NF-1708,North Wall,Porifera,1,2
DSC-17255_2861,DSC-17255,26.7859,-84.8788,677,8/22/2017,NF-1708,North Wall,Porifera,1,2
DSC-17297_750,DSC-17297,26.7873,-84.8797,689,8/22/2017,NF-1708,North Wall,Porifera,1,2
DSC-17324_920,DSC-17324,26.7872,-84.8795,0,8/22/2017,NF-1708,North Wall,Porifera,1,2
DSC-17618_763,DSC-17618,25.6535,-84.5598,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-17627_2720,DSC-17627,25.6533,-84.5595,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-17629_870,DSC-17629,25.6531,-84.5595,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-17649_911,DSC-17649,25.6530,-84.5586,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-17655_2727,DSC-17655,25.6530,-84.5583,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-17665_2731,DSC-17665,25.6531,-84.5580,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-17679_592,DSC-17679,25.6532,-84.5574,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-17743_2736,DSC-17743,25.6523,-84.5564,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-17790_659,DSC-17790,25.6522,-84.5563,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-17818_570,DSC-17818,25.6519,-84.5562,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-17835_548,DSC-17835,25.6513,-84.5557,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-17864_651,DSC-17864,25.6506,-84.5556,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-17921_682,DSC-17921,25.6492,-84.5547,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-18054_483,DSC-18054,25.6442,-84.5536,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-18072_487,DSC-18072,25.6435,-84.5533,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-18116_519,DSC-18116,25.6419,-84.5528,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
DSC-18121_500,DSC-18121,25.6417,-84.5527,450,8/23/2017,NF-1708,Okeanos Ridge,Porifera,1,2
