SampleID,ImageName,ImageFilePath,LatitudeDD,LongitudeDD,DepthInMeters,ObservationDate,ObservationTime,SurveyID,Locality,Station,Temperature,Salinity,Oxygen,ScientificName,IndividualCount,Size,Habitat,Substrate,VernacularName,AphiaID,Area,Density
DSC-12564_63,DSC-12564,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02564.jpg,26.3201,-84.7422,418,8/15/2017,1:21:35 PM,NF-1708,North Reed Site,4,,,,Plumarella sp.,1,,",",,NA,177839,-1,0
DSC-12564_61,DSC-12564,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02564.jpg,26.3201,-84.7422,418,8/15/2017,1:21:35 PM,NF-1708,North Reed Site,4,,,,Porifera,2,,",",,NA,558,-1,0
DSC-12565_59,DSC-12565,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02565.jpg,26.3199,-84.7421,418,8/15/2017,1:21:45 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-12565_58,DSC-12565,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02565.jpg,26.3199,-84.7421,418,8/15/2017,1:21:45 PM,NF-1708,North Reed Site,4,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-12572_55,DSC-12572,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02572.jpg,26.3199,-84.7421,419,8/15/2017,1:21:55 PM,NF-1708,North Reed Site,4,,,,Porifera,2,,",",,NA,558,-1,0
DSC-12572_54,DSC-12572,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02572.jpg,26.3199,-84.7421,419,8/15/2017,1:21:55 PM,NF-1708,North Reed Site,4,,,,Isididae,1,,",",,bamboo coral,125276,-1,0
DSC-12572_56,DSC-12572,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02572.jpg,26.3199,-84.7421,419,8/15/2017,1:21:55 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,4,,",",,NA,,-1,0
DSC-12573_49,DSC-12573,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02573.jpg,26.32,-84.7423,419,8/15/2017,1:22:05 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,2,,",",,NA,125310,-1,0
DSC-12573_52,DSC-12573,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02573.jpg,26.32,-84.7423,419,8/15/2017,1:22:05 PM,NF-1708,North Reed Site,4,,,,Porifera,2,,",",,NA,558,-1,0
DSC-12573_51,DSC-12573,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02573.jpg,26.32,-84.7423,419,8/15/2017,1:22:05 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-12573_50,DSC-12573,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02573.jpg,26.32,-84.7423,419,8/15/2017,1:22:05 PM,NF-1708,North Reed Site,4,,,,Isididae,2,,",",,bamboo coral,125276,-1,0
DSC-12574_23,DSC-12574,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02574.jpg,26.32,-84.7423,420,8/15/2017,1:22:15 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12574_24,DSC-12574,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02574.jpg,26.32,-84.7423,420,8/15/2017,1:22:15 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-12574_22,DSC-12574,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02574.jpg,26.32,-84.7423,420,8/15/2017,1:22:15 PM,NF-1708,North Reed Site,4,,,,Isididae,1,,",",,bamboo coral,125276,-1,0
DSC-12578_40,DSC-12578,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02578.jpg,26.32,-84.7424,420,8/15/2017,1:22:25 PM,NF-1708,North Reed Site,4,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-12578_42,DSC-12578,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02578.jpg,26.32,-84.7424,420,8/15/2017,1:22:25 PM,NF-1708,North Reed Site,4,,,,Porifera,6,,",",,NA,558,-1,0
DSC-12578_41,DSC-12578,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02578.jpg,26.32,-84.7424,420,8/15/2017,1:22:25 PM,NF-1708,North Reed Site,4,,,,Porifera,2,,",",,NA,558,-1,0
DSC-12578_43,DSC-12578,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02578.jpg,26.32,-84.7424,420,8/15/2017,1:22:25 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-12579_69,DSC-12579,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02579.jpg,26.3199,-84.7424,421,8/15/2017,1:22:35 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-12579_67,DSC-12579,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02579.jpg,26.3199,-84.7424,421,8/15/2017,1:22:35 PM,NF-1708,North Reed Site,4,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-12579_68,DSC-12579,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02579.jpg,26.3199,-84.7424,421,8/15/2017,1:22:35 PM,NF-1708,North Reed Site,4,,,,Porifera,3,,",",,NA,558,-1,0
DSC-12581_31,DSC-12581,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02581.jpg,26.3199,-84.7424,421,8/15/2017,1:22:55 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-12581_32,DSC-12581,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02581.jpg,26.3199,-84.7424,421,8/15/2017,1:22:55 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12582_28,DSC-12582,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02582.jpg,26.3198,-84.7424,420,8/15/2017,1:23:05 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12583_26,DSC-12583,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02583.jpg,26.3198,-84.7424,421,8/15/2017,1:23:15 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-12583_27,DSC-12583,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02583.jpg,26.3198,-84.7424,421,8/15/2017,1:23:15 PM,NF-1708,North Reed Site,4,,,,Porifera,5,,",",,NA,558,-1,0
DSC-12584_114,DSC-12584,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02584.jpg,26.3198,-84.7424,421,8/15/2017,1:23:25 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12585_197,DSC-12585,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02585.jpg,26.3198,-84.7424,422,8/15/2017,1:23:35 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-12587_47,DSC-12587,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02587.jpg,26.3197,-84.7423,422,8/15/2017,1:23:45 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12587_46,DSC-12587,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02587.jpg,26.3197,-84.7423,422,8/15/2017,1:23:45 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-12587_45,DSC-12587,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02587.jpg,26.3197,-84.7423,422,8/15/2017,1:23:45 PM,NF-1708,North Reed Site,4,,,,Isididae,1,,",",,bamboo coral,125276,-1,0
DSC-12599_204,DSC-12599,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02599.jpg,26.3197,-84.7424,422,8/15/2017,1:24:05 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,2,,",",,NA,125310,-1,0
DSC-12599_203,DSC-12599,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02599.jpg,26.3197,-84.7424,422,8/15/2017,1:24:05 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-12599_202,DSC-12599,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02599.jpg,26.3197,-84.7424,422,8/15/2017,1:24:05 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12599_201,DSC-12599,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02599.jpg,26.3197,-84.7424,422,8/15/2017,1:24:05 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-12600_206,DSC-12600,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02600.jpg,26.3197,-84.7425,422,8/15/2017,1:24:15 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-12600_207,DSC-12600,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02600.jpg,26.3197,-84.7425,422,8/15/2017,1:24:15 PM,NF-1708,North Reed Site,4,,,,Porifera,3,,",",,NA,558,-1,0
DSC-12600_205,DSC-12600,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02600.jpg,26.3197,-84.7425,422,8/15/2017,1:24:15 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-12604_209,DSC-12604,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02604.jpg,26.3196,-84.7423,423,8/15/2017,1:24:25 PM,NF-1708,North Reed Site,4,,,,Isididae,1,,",",,bamboo coral,125276,-1,0
DSC-12604_210,DSC-12604,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02604.jpg,26.3196,-84.7423,423,8/15/2017,1:24:25 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-12604_208,DSC-12604,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02604.jpg,26.3196,-84.7423,423,8/15/2017,1:24:25 PM,NF-1708,North Reed Site,4,,,,Porifera,2,,",",,NA,558,-1,0
DSC-12605_384,DSC-12605,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02605.jpg,26.3195,-84.7423,423,8/15/2017,1:24:35 PM,NF-1708,North Reed Site,4,,,,Porifera,4,,",",,NA,558,-1,0
DSC-12607_381,DSC-12607,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02607.jpg,26.3196,-84.7424,423,8/15/2017,1:24:45 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,10,,",",,NA,125310,-1,0
DSC-12607_382,DSC-12607,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02607.jpg,26.3196,-84.7424,423,8/15/2017,1:24:45 PM,NF-1708,North Reed Site,4,,,,Isididae,1,,",",,bamboo coral,125276,-1,0
DSC-12607_383,DSC-12607,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02607.jpg,26.3196,-84.7424,423,8/15/2017,1:24:45 PM,NF-1708,North Reed Site,4,,,,Porifera,4,,",",,NA,558,-1,0
DSC-12609_379,DSC-12609,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02609.jpg,26.3196,-84.7424,422,8/15/2017,1:24:55 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,4,,",",,NA,125310,-1,0
DSC-12609_378,DSC-12609,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02609.jpg,26.3196,-84.7424,422,8/15/2017,1:24:55 PM,NF-1708,North Reed Site,4,,,,Porifera,3,,",",,NA,558,-1,0
DSC-12609_380,DSC-12609,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02609.jpg,26.3196,-84.7424,422,8/15/2017,1:24:55 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-12610_242,DSC-12610,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02610.jpg,26.3196,-84.7425,422,8/15/2017,1:25:05 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,3,,",",,NA,,-1,0
DSC-12610_240,DSC-12610,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02610.jpg,26.3196,-84.7425,422,8/15/2017,1:25:05 PM,NF-1708,North Reed Site,4,,,,Porifera,2,,",",,NA,558,-1,0
DSC-12610_241,DSC-12610,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02610.jpg,26.3196,-84.7425,422,8/15/2017,1:25:05 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,10,,",",,NA,125310,-1,0
DSC-12611_215,DSC-12611,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02611.jpg,26.3196,-84.7425,422,8/15/2017,1:25:15 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,4,,",",,NA,,-1,0
DSC-12611_214,DSC-12611,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02611.jpg,26.3196,-84.7425,422,8/15/2017,1:25:15 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12611_213,DSC-12611,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02611.jpg,26.3196,-84.7425,422,8/15/2017,1:25:15 PM,NF-1708,North Reed Site,4,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-12614_217,DSC-12614,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02614.jpg,26.3195,-84.7423,422,8/15/2017,1:25:25 PM,NF-1708,North Reed Site,4,,,,Isididae,1,,",",,bamboo coral,125276,-1,0
DSC-12614_216,DSC-12614,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02614.jpg,26.3195,-84.7423,422,8/15/2017,1:25:25 PM,NF-1708,North Reed Site,4,,,,Porifera,4,,",",,NA,558,-1,0
DSC-12618_218,DSC-12618,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02618.jpg,26.3195,-84.7424,422,8/15/2017,1:25:35 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-12618_219,DSC-12618,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02618.jpg,26.3195,-84.7424,422,8/15/2017,1:25:35 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12618_220,DSC-12618,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02618.jpg,26.3195,-84.7424,422,8/15/2017,1:25:35 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,5,,",",,NA,125310,-1,0
DSC-12619_222,DSC-12619,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02619.jpg,26.3196,-84.7424,422,8/15/2017,1:25:45 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12619_221,DSC-12619,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02619.jpg,26.3196,-84.7424,422,8/15/2017,1:25:45 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,3,,",",,NA,,-1,0
DSC-12622_224,DSC-12622,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02622.jpg,26.3195,-84.7422,422,8/15/2017,1:25:55 PM,NF-1708,North Reed Site,4,,,,Bathyalcyon sp.,1,,",",,NA,724717,-1,0
DSC-12622_225,DSC-12622,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02622.jpg,26.3195,-84.7422,422,8/15/2017,1:25:55 PM,NF-1708,North Reed Site,4,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-12622_226,DSC-12622,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02622.jpg,26.3195,-84.7422,422,8/15/2017,1:25:55 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12622_227,DSC-12622,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02622.jpg,26.3195,-84.7422,422,8/15/2017,1:25:55 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-12622_223,DSC-12622,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02622.jpg,26.3195,-84.7422,422,8/15/2017,1:25:55 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12623_193,DSC-12623,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02623.jpg,26.3194,-84.7421,421,8/15/2017,1:26:05 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12623_191,DSC-12623,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02623.jpg,26.3194,-84.7421,421,8/15/2017,1:26:05 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-12623_194,DSC-12623,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02623.jpg,26.3194,-84.7421,421,8/15/2017,1:26:05 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,2,,",",,NA,125310,-1,0
DSC-12623_195,DSC-12623,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02623.jpg,26.3194,-84.7421,421,8/15/2017,1:26:05 PM,NF-1708,North Reed Site,4,,,,Bathyalcyon sp.,1,,",",,NA,724717,-1,0
DSC-12623_192,DSC-12623,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02623.jpg,26.3194,-84.7421,421,8/15/2017,1:26:05 PM,NF-1708,North Reed Site,4,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-12624_237,DSC-12624,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02624.jpg,26.3194,-84.7423,421,8/15/2017,1:26:15 PM,NF-1708,North Reed Site,4,,,,Isididae,2,,",",,bamboo coral,125276,-1,0
DSC-12624_236,DSC-12624,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02624.jpg,26.3194,-84.7423,421,8/15/2017,1:26:15 PM,NF-1708,North Reed Site,4,,,,Porifera,5,,",",,NA,558,-1,0
DSC-12624_235,DSC-12624,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02624.jpg,26.3194,-84.7423,421,8/15/2017,1:26:15 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-12625_966,DSC-12625,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02625.jpg,26.3195,-84.7424,420,8/15/2017,1:26:25 PM,NF-1708,North Reed Site,4,,,,Isididae,1,,",",,bamboo coral,125276,-1,0
DSC-12625_967,DSC-12625,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02625.jpg,26.3195,-84.7424,420,8/15/2017,1:26:25 PM,NF-1708,North Reed Site,4,,,,Porifera,5,,",",,NA,558,-1,0
DSC-12630_250,DSC-12630,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02630.jpg,26.3195,-84.7424,420,8/15/2017,1:26:35 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12630_251,DSC-12630,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02630.jpg,26.3195,-84.7424,420,8/15/2017,1:26:35 PM,NF-1708,North Reed Site,4,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-12631_823,DSC-12631,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02631.jpg,26.3194,-84.7423,420,8/15/2017,1:26:45 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,3,,",",,NA,125310,-1,0
DSC-12631_825,DSC-12631,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02631.jpg,26.3194,-84.7423,420,8/15/2017,1:26:45 PM,NF-1708,North Reed Site,4,,,,Porifera,4,,",",,NA,558,-1,0
DSC-12631_824,DSC-12631,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02631.jpg,26.3194,-84.7423,420,8/15/2017,1:26:45 PM,NF-1708,North Reed Site,4,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
DSC-12636_820,DSC-12636,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02636.jpg,26.3194,-84.7422,420,8/15/2017,1:26:55 PM,NF-1708,North Reed Site,4,,,,Isididae,1,,",",,bamboo coral,125276,-1,0
DSC-12636_822,DSC-12636,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02636.jpg,26.3194,-84.7422,420,8/15/2017,1:26:55 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-12636_821,DSC-12636,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02636.jpg,26.3194,-84.7422,420,8/15/2017,1:26:55 PM,NF-1708,North Reed Site,4,,,,Porifera,2,,",",,NA,558,-1,0
DSC-12640_817,DSC-12640,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02640.jpg,26.3193,-84.7422,419,8/15/2017,1:27:15 PM,NF-1708,North Reed Site,4,,,,Isididae,1,,",",,bamboo coral,125276,-1,0
DSC-12640_818,DSC-12640,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02640.jpg,26.3193,-84.7422,419,8/15/2017,1:27:15 PM,NF-1708,North Reed Site,4,,,,Porifera,2,,",",,NA,558,-1,0
DSC-12640_819,DSC-12640,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02640.jpg,26.3193,-84.7422,419,8/15/2017,1:27:15 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,3,,",",,NA,,-1,0
DSC-12642_816,DSC-12642,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02642.jpg,26.3194,-84.7422,419,8/15/2017,1:27:25 PM,NF-1708,North Reed Site,4,,,,Porifera,3,,",",,NA,558,-1,0
DSC-12645_815,DSC-12645,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02645.jpg,26.3194,-84.7423,419,8/15/2017,1:27:35 PM,NF-1708,North Reed Site,4,,,,Isididae,1,,",",,bamboo coral,125276,-1,0
DSC-12645_814,DSC-12645,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02645.jpg,26.3194,-84.7423,419,8/15/2017,1:27:35 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-12646_800,DSC-12646,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02646.jpg,26.3193,-84.7422,419,8/15/2017,1:27:45 PM,NF-1708,North Reed Site,4,,,,Porifera,3,,",",,NA,558,-1,0
DSC-12650_826,DSC-12650,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02650.jpg,26.3194,-84.7423,419,8/15/2017,1:28:05 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-12653_186,DSC-12653,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02653.jpg,26.3194,-84.7424,419,8/15/2017,1:28:25 PM,NF-1708,North Reed Site,4,,,,Porifera,8,,",",,NA,558,-1,0
DSC-12653_185,DSC-12653,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02653.jpg,26.3194,-84.7424,419,8/15/2017,1:28:25 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,2,,",",,NA,,-1,0
DSC-12653_184,DSC-12653,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02653.jpg,26.3194,-84.7424,419,8/15/2017,1:28:25 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,5,,",",,NA,125310,-1,0
DSC-12654_140,DSC-12654,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02654.jpg,26.3194,-84.7424,419,8/15/2017,1:28:35 PM,NF-1708,North Reed Site,4,,,,Muriceides sp.,1,,",",,NA,125310,-1,0
DSC-12654_138,DSC-12654,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02654.jpg,26.3194,-84.7424,419,8/15/2017,1:28:35 PM,NF-1708,North Reed Site,4,,,,Porifera,1,,",",,NA,558,-1,0
DSC-12654_141,DSC-12654,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02654.jpg,26.3194,-84.7424,419,8/15/2017,1:28:35 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-12654_139,DSC-12654,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02654.jpg,26.3194,-84.7424,419,8/15/2017,1:28:35 PM,NF-1708,North Reed Site,4,,,,Isididae,1,,",",,bamboo coral,125276,-1,0
DSC-12656_115,DSC-12656,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02656.jpg,26.3193,-84.7423,419,8/15/2017,1:28:55 PM,NF-1708,North Reed Site,4,,,,Stylasteridae,1,,",",,NA,,-1,0
DSC-12656_116,DSC-12656,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02656.jpg,26.3193,-84.7423,419,8/15/2017,1:28:55 PM,NF-1708,North Reed Site,4,,,,Isididae,5,,",",,bamboo coral,125276,-1,0
DSC-12660_117,DSC-12660,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02660.jpg,26.3193,-84.7423,419,8/15/2017,1:29:15 PM,NF-1708,North Reed Site,4,,,,Isididae,4,,",",,bamboo coral,125276,-1,0
DSC-12664_118,DSC-12664,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02664.jpg,26.3193,-84.7424,421,8/15/2017,1:29:25 PM,NF-1708,North Reed Site,4,,,,Porifera,9,,",",,NA,558,-1,0
DSC-12664_119,DSC-12664,F:\NF-17-08\05_ROV files\ROV photos\Dive_03\HD cam stills\DSC02664.jpg,26.3193,-84.7424,421,8/15/2017,1:29:25 PM,NF-1708,North Reed Site,4,,,,Leiopathes glaberrima,1,,",",,NA,103326,-1,0
